t,accel_raw,gyro_raw,kalman_angle
2.8799999,-9.852898,-55.121952,-32.75083
2.883,-10.471977,-55.30488,-33.937836
2.886,-9.959053,-58.35366,-35.068405
2.8889997,-7.6399307,-60.060978,-35.51587
2.8919997,-6.7489624,-58.23171,-35.38114
2.8949997,-9.628372,-57.2561,-35.907417
2.8979998,-8.970764,-56.463417,-36.023567
2.9009998,-8.708786,-56.52439,-36.04812
2.9039998,-8.874977,-56.52439,-36.10881
2.9069998,-6.8651505,-50.914635,-34.916054
2.9099998,-9.809204,-47.134148,-34.32061
2.9129999,-10.429543,-61.890244,-35.916557
2.916,-10.063133,-45.30488,-34.89257
2.919,-12.817818,-43.35366,-34.605064
2.9219997,-16.077065,-43.963417,-35.31909
2.9249997,-14.629005,-43.536587,-35.414642
2.9279997,-10.675331,-43.048782,-34.39193
2.9309998,-13.435547,-42.743904,-34.316055
2.9339998,-19.09674,-43.841465,-35.87474
2.9369998,-18.042099,-46.890244,-37.139053
2.9399998,-10.423531,-46.890244,-36.086945
2.9429998,-7.8555527,-44.69512,-34.35994
2.9459999,-13.912788,-42.560978,-34.390434
2.949,-17.31585,-45.73171,-35.7025
2.952,-20.723946,-54.512196,-38.67627
2.9549997,-22.493767,-61.58537,-42.23445
2.9579997,-23.97593,-61.219513,-45.20433
2.9609997,-6.52507,-53.90244,-41.919846
2.9639997,14.079979,-44.817074,-32.96415
2.9669998,22.616692,-25.914635,-21.714302
2.9699998,6.881317,-12.134147,-15.7473755
2.9729998,-8.922592,-8.780488,-15.029533
2.9759998,-16.853989,-13.109756,-17.116608
2.9789999,-20.205704,-18.414635,-20.207497
2.9819999,-31.010483,-29.268293,-26.688713
2.985,-22.094261,-38.47561,-30.325775
2.9879997,-13.084663,-41.646343,-31.068367
2.9909997,-8.160347,-42.439026,-30.433731
2.9939997,-12.2332,-39.634148,-30.669312
2.9969997,-12.477089,-38.963417,-30.82129
2.9999998,-8.760391,-38.963417,-29.964104
3.0029998,-13.715698,-43.048782,-31.140816
3.0059998,-19.73027,-44.939026,-33.818512
3.0089998,-19.140434,-32.07317,-34.008995
3.0119998,-19.635109,-50.060978,-36.564125
3.0149999,-20.254578,-49.02439,-38.482376
3.018,-12.998238,-43.536587,-37.3108
3.021,-7.9565506,-35.97561,-34.16871
3.0239997,-7.7835846,-11.341464,-28.66957
3.0269997,-6.519165,2.012195,-22.57695
3.0299997,-10.255005,15.0,-17.395844
3.0329998,-18.929756,28.658537,-14.091286
3.0359998,-25.994003,33.65854,-12.85479
3.0389998,-25.035858,32.92683,-11.784248
3.0419998,-24.004028,39.146343,-9.933838
3.0449998,-27.164597,38.35366,-9.49102
3.0479999,-21.84925,38.841465,-7.7164
3.0599997,-30.965439,43.35366,3.1405334
3.0629997,-34.850075,40.42683,-1.5680237
3.0659997,-30.1212,36.768295,-4.282013
3.0719998,-10.076393,35.792683,2.3518753
3.0749998,-14.630295,44.390244,3.6218643
3.0779998,-23.580711,49.634148,2.8930588
3.0809999,-27.95765,45.914635,0.7396774
3.087,-28.906746,33.23171,1.6820679
3.0899997,-44.241455,23.414635,-7.2621536
3.0929997,-50.274048,12.560976,-16.827614
3.0959997,-37.603134,5.8536587,-21.44905
3.0989997,-40.01207,-2.0731707,-26.501457
3.1019998,-27.707726,-1.1585366,-26.912865
3.1049998,-9.880669,1.7073171,-22.205086
3.1109998,-17.911446,18.353659,-18.467773
3.1139998,-18.133034,24.207317,-15.253731
3.1169999,-17.896278,29.268293,-12.172897
3.12,-16.291954,33.17073,-8.981277
3.1229997,-22.145744,34.146343,-8.024193
3.1259997,-22.288605,33.47561,-7.4395447
3.1289997,-16.319054,37.012196,-5.002014
3.1319997,-11.787209,43.719513,-1.166481
3.1349998,-7.7630844,53.90244,4.0118713
3.1379998,-7.472191,63.048782,9.077873
3.1409998,6.3285065,71.89024,17.544167
3.1439998,14.649513,88.10976,28.033302
3.1469998,7.8536606,98.17073,35.294037
3.1499999,-25.858765,99.268295,32.01103
3.1529999,-42.068237,87.926834,23.914894
3.156,-29.555,69.085365,18.795677
3.1589997,-18.229454,48.841465,15.389908
3.1619997,-47.53415,24.207317,2.1004791
3.1649997,-67.33353,-4.5731707,-16.544975
3.1679997,-60.237503,-11.8902445,-29.410568
3.1709998,-26.32734,-2.8658538,-28.935143
3.1739998,-18.448982,-3.5975611,-26.622551
3.1769998,-23.414902,-9.817074,-26.997665
3.1799998,-17.23378,-17.439024,-26.631897
3.1829998,-8.0262375,-7.6219516,-22.713142
3.1859999,-19.103287,1.5853659,-21.533592
3.189,-27.742668,2.804878,-22.758965
3.1919997,-5.612282,5.5487804,-17.546562
3.1949997,6.412224,14.268293,-9.449738
3.1979997,-6.9371796,28.292683,-5.1616974
3.2009997,-21.120575,30.42683,-5.4183426
3.2039998,-14.043182,31.463415,-3.6316452
3.2099998,4.425583,52.865856,8.234085
3.2129998,-4.182953,61.40244,12.83596
3.2159998,-9.315414,60.30488,14.759918
3.2189999,-10.555489,61.646343,16.028656
3.222,-13.190529,59.634148,16.023079
3.2249997,-16.811516,56.15854,14.632324
3.2279997,-16.85276,50.060978,12.817574
3.2309997,-8.589539,44.7561,12.955299
3.2339997,-8.2692795,42.012196,12.79126
3.2369998,-17.343155,31.280489,8.939873
3.2399998,-22.96428,21.585367,3.3942719
3.2429998,-26.595741,13.47561,-2.6836624
3.2459998,-39.3405,5.2439027,-11.546532
3.2489998,-48.49417,-7.5,-22.105507
3.2519999,-30.726074,-20.487804,-26.93032
3.2549999,-11.55423,-18.47561,-25.243187
3.2579997,5.1334457,-13.780488,-19.048058
3.2609997,9.256935,-1.5853659,-11.842606
3.2639997,-1.6806641,8.719512,-8.057259
3.2669997,-8.088364,18.231709,-5.720482
3.2699997,-6.782875,22.195122,-3.149025
3.2729998,-3.0312653,30.792685,0.8225403
3.2759998,-0.2444992,41.341465,5.825531
3.2789998,2.2794037,54.817074,11.894379
3.2819998,3.243576,63.048782,17.678055
3.2849998,0.27770233,65.54878,21.497765
3.2879999,-8.948151,62.621952,21.543648
3.291,-15.913689,57.743904,19.140663
3.2939997,-16.924202,50.73171,16.208534
3.2969997,-15.826454,41.95122,13.210251
3.2999997,-8.114792,33.59756,11.941795
3.3029997,-7.549385,20.97561,9.546928
3.3059998,-8.6959915,8.597561,5.90403
3.3089998,-12.111153,-1.097561,1.0880508
3.3119998,-21.455772,-4.390244,-5.3274765
3.3149998,-29.891129,-13.292684,-13.401382
3.3179998,-30.990677,-27.37805,-21.447334
3.3209999,-20.40625,-32.5,-25.28714
3.324,-0.93006897,-28.353659,-22.520935
3.3269997,13.416542,-20.121952,-15.688759
3.3299997,9.790192,-6.3414636,-9.831268
3.3329997,-3.9517746,3.5365853,-7.8278885
3.3359997,-4.4133606,2.9268293,-6.5445404
3.3389997,3.637619,36.646343,0.7881775
3.3419998,5.429367,59.817074,9.620705
3.3449998,3.8524323,67.560974,16.72316
3.3479998,5.2714844,69.5122,22.59137
3.3509998,6.962349,75.060974,28.074978
3.3539999,2.898468,79.939026,31.68853
3.3569999,-3.4317856,81.768295,32.941032
3.3599997,-12.909279,75.30488,30.573475
3.3659997,-8.044891,57.80488,34.96494
3.3689997,-12.478638,46.890244,28.568111
3.3719997,-15.688408,31.036587,20.986313
3.3749998,-11.77877,16.280489,14.524284
3.3839998,-16.695976,-10.97561,8.100777
3.3869998,-27.262634,-32.682926,-5.2624283
3.3899999,-21.246346,-43.963417,-15.007126
3.3929996,-15.715454,-49.268295,-21.443459
3.3989997,4.673668,-65.30488,-27.538116
3.4019997,6.5441513,-56.463417,-25.816597
3.4049997,7.917511,-43.719513,-22.565369
3.4079998,9.630905,-29.939026,-17.96296
3.4109998,9.0149,-9.3902445,-12.109024
3.4139998,3.95253,15.182927,-5.977936
3.4169998,5.6308746,27.92683,0.6119461
3.4199998,28.0929,27.92683,11.340225
3.4229999,32.31117,40.121952,21.92141
3.4259999,20.16137,60.060978,29.11015
3.4289997,-4.420723,63.536587,28.456848
3.4319997,-9.555054,52.560978,25.239449
3.4349997,-4.371582,38.536587,22.429077
3.4379997,-5.7051773,46.280487,20.986885
3.4409997,-3.4833221,23.59756,17.616722
3.4439998,-1.3912048,7.804878,13.663193
3.4469998,9.373138,-2.987805,12.175003
3.4499998,0.9167023,-18.59756,6.8863754
3.4529998,-42.027573,-45.365856,-11.621689
3.4559999,-58.42099,-72.07317,-32.973198
3.4589999,-40.783737,-98.90244,-47.569504
3.4619997,-19.10353,-107.743904,-53.830917
3.4649997,5.5817795,-111.951225,-52.55725
3.4679997,16.288216,-98.04878,-47.055664
3.4709997,14.677315,-75.54878,-40.54721
3.4739997,10.356201,-58.048782,-34.636673
3.4769998,7.3094406,-28.414635,-27.294334
3.4799998,0.13002014,-13.353659,-21.823158
3.4829998,-10.037323,-7.378049,-19.669266
3.4859998,1.552742,-2.5609756,-14.44268
3.4889998,8.685524,-7.5,-9.346176
3.4919999,6.5506363,17.37805,-2.9731598
3.4949996,9.207909,24.695122,3.3611832
3.4979997,24.238335,37.92683,13.644394
3.5009997,29.808422,34.32927,22.241982
3.5039997,16.572388,50.792683,27.239292
3.5069997,0.70793915,61.341465,28.137508
3.5099998,-11.275879,44.085365,23.48336
3.5129998,-27.246803,34.207317,14.622223
3.5159998,-32.205467,6.3414636,3.236168
3.5189998,-4.695854,-7.4390244,0.23888397
3.5249999,-3.6873322,-29.817074,-5.2329025
3.5279996,-39.377518,-41.219513,-19.357124
3.5309997,-39.856613,-54.69512,-31.636757
3.5339997,-15.851662,-67.37805,-36.067993
3.5369997,1.5733948,-71.89024,-35.373405
3.5399997,5.326599,-62.5,-32.686844
3.5429997,5.714226,-51.219513,-29.16494
3.5459998,-2.9753342,-31.280489,-26.292007
3.5489998,-0.77902985,-18.04878,-21.913307
3.5519998,3.427124,-2.682927,-15.626297
3.5549998,-2.9675064,16.280489,-10.235352
3.5579998,0.36643982,18.841463,-5.0550537
3.5609999,15.473747,22.5,3.1785736
3.5639997,24.013702,36.585365,13.282341
3.5669997,24.656387,50.487804,22.686333
3.5699997,5.0995865,55.060978,25.120651
3.5729997,-13.804535,48.414635,21.146217
3.5759997,-16.193008,34.207317,15.778725
3.5789998,-17.918297,23.109756,9.949562
3.5819998,-16.717094,9.02439,4.1625977
3.5849998,-12.609718,-4.512195,-0.7654953
3.5879998,-12.92688,-22.317074,-6.7542953
3.5909998,-6.2152634,-35.487804,-11.105583
3.5939999,-23.512772,-38.65854,-19.235054
3.5969996,-35.5487,-36.40244,-28.096512
3.5999997,-28.499092,-53.170734,-34.94055
3.6029997,-4.0304337,-53.475613,-33.65902
3.6059997,10.348312,-51.585365,-28.721443
3.6089997,6.04982,-35.914635,-24.19931
3.6119998,-6.481415,-23.292683,-22.518517
3.6149998,-6.454468,-28.658537,-21.95021
3.6179998,3.268959,3.1707318,-14.949776
3.6209998,-2.1779175,21.158537,-8.908325
3.6239998,-5.912422,23.59756,-5.1055756
3.6269999,5.884865,22.560976,0.6498184
3.6299996,3.8188477,30.853659,5.4199142
3.6329997,-5.397026,38.048782,7.457695
3.6389997,-9.689178,22.5,9.476875
3.6449997,-7.1006546,17.5,9.546623
3.6479998,-9.154709,12.743903,6.311203
3.6509998,-14.212059,3.5365853,1.4302368
3.6539998,-17.321281,-16.82927,-5.577263
3.6569998,-14.390175,-28.536587,-11.481567
3.6599998,-18.38459,-31.768293,-17.29866
3.6629996,-20.645584,-33.780487,-22.444305
3.6659997,-10.630981,-39.390244,-24.350014
3.6689997,-1.838234,-38.59756,-23.365112
3.6719997,-0.14113617,-29.939026,-21.093498
3.6749997,-4.671707,-22.92683,-19.70362
3.6809998,-1.1587219,-15.914635,-18.98996
3.6839998,-8.841675,-8.109756,-17.351677
3.6869998,-12.278091,-2.378049,-16.307884
3.6899998,-3.3916702,9.146341,-11.754723
3.6929998,7.7049255,27.256098,-3.193962
3.6959999,9.308205,49.634148,6.3967667
3.6989996,8.912048,56.82927,14.298004
3.7019997,7.978096,61.09756,20.437836
3.7049997,4.9450607,70.73171,25.409805
3.7079997,-4.955887,71.768295,26.634945
3.7109997,-17.410309,65.243904,23.463219
3.7139997,-24.762444,55.0,17.898361
3.7169998,-26.032333,35.548782,10.980125
3.7199998,-14.036606,17.439024,6.6907806
3.7229998,3.18544,1.6463414,6.002571
3.7259998,4.2052307,0.73170733,5.6433563
3.7289999,-14.840775,-2.0731707,0.05545807
3.7319996,-26.620766,-6.52439,-7.713066
3.7349997,-32.65219,-23.59756,-17.198853
3.7379997,-29.951408,-44.02439,-26.103462
3.7409997,-12.30629,-50.609756,-28.922668
3.7439997,7.9111023,-47.743904,-25.370758
3.7469997,10.077568,-41.646343,-21.404045
3.7499998,1.1626968,-36.09756,-20.089752
3.7529998,-12.359436,-37.134148,-22.774712
3.7559998,-7.3666077,-32.439026,-22.86084
3.7589998,4.1654587,-26.280489,-19.13462
3.7619998,0.757843,-16.280489,-15.996872
3.7649996,-7.253975,-5.8536587,-14.440598
3.7679996,-1.0882416,10.304878,-9.62896
3.7709997,18.754364,37.621952,2.5732422
3.7739997,27.373463,65.18293,17.344002
3.7769997,19.122185,81.70732,28.212322
3.7799997,4.8152237,86.097565,33.07418
3.7829998,-3.361374,94.451225,35.596977
3.7859998,-9.311554,92.19512,35.622498
3.7889998,-21.164536,78.597565,30.821411
3.7919998,-30.566277,55.121952,21.835838
3.7949998,-20.162643,37.317074,15.641258
3.7979996,3.4888763,14.634147,14.344887
3.8009996,18.33567,-0.42682928,15.343338
3.8039997,-14.831482,-5.670732,6.7674866
3.8069997,-43.41101,-15.853659,-8.318733
3.8099997,-44.105606,-29.87805,-21.435951
3.8129997,-19.148079,-52.621952,-27.516747
3.8159997,-0.81534576,-62.439026,-28.47931
3.8189998,4.5871964,-52.073174,-26.464066
3.8219998,-4.8067703,-47.012196,-26.779335
3.8249998,-2.8150406,-45.85366,-26.34507
3.8279998,4.822998,-44.390244,-23.84571
3.8309999,5.56514,-33.780487,-20.455276
3.8339996,-1.356987,-18.963415,-17.869904
3.8369997,-5.1111298,-9.146341,-15.689369
3.8399997,3.9128723,5.487805,-9.864563
3.8429997,9.121857,21.524391,-2.1620483
3.8459997,9.188362,44.7561,6.501999
3.8489997,13.379692,53.719513,15.138939
3.8519998,18.134674,61.646343,23.770927
3.8549998,9.2912445,71.34147,29.078247
3.8579998,-12.639328,70.30488,27.151272
3.8609998,-21.426392,58.414635,21.923264
3.8639998,-18.833755,41.890244,16.632996
3.8669996,-13.675056,28.658537,12.38446
3.8699996,-10.736313,10.731708,7.730942
3.8729997,-3.3081894,-10.365854,3.5459595
3.8759997,2.9406967,-20.914635,0.74074554
3.8789997,-12.649803,-27.317074,-6.211502
3.8819997,-41.33957,-32.5,-19.490303
3.8849998,-38.694016,-49.7561,-30.810623
3.8879998,-8.863487,-67.0122,-33.594536
3.8909998,14.22831,-58.048782,-28.491852
3.8939998,13.907143,-47.073174,-23.407082
3.8969998,-4.272995,-37.012196,-23.108444
3.8999996,-13.886154,-30.243902,-24.53341
3.9029996,0.46804047,-18.292683,-20.325134
3.9059997,13.560677,6.402439,-10.661613
3.9089997,5.6216736,26.646341,-3.0143738
3.9119997,-4.306526,34.146343,1.0036774
3.9149997,-0.3083496,31.09756,4.628937
3.9179997,4.22773,37.439026,9.2973175
3.9209998,-0.50027466,42.134148,12.112137
3.9239998,-10.882874,35.548782,10.648651
3.9269998,-13.458481,22.195122,7.1975327
3.9299998,-11.976585,11.280488,3.6449203
3.9329996,-4.6306076,5.487805,2.1972961
3.9359996,-3.1298676,-3.7195122,0.34818268
3.9389997,-8.535454,-19.817074,-4.4738846
3.9419997,-18.850693,-28.109756,-11.782127
3.9479997,-6.4675827,-38.59756,-17.911652
3.9539998,-1.4680176,-27.134148,-20.66703
3.9569998,-6.878128,-22.256098,-19.886414
3.9599998,-3.2006302,-22.621952,-18.396484
3.9629998,-1.6737366,-14.512196,-15.865829
3.9659998,-8.032082,-7.7439027,-14.792259
3.9719996,6.7011795,13.414635,-8.173241
3.9749997,8.638733,33.841465,0.5263748
3.9779997,7.944916,40.85366,7.668129
3.9809997,4.2099533,42.439026,12.175392
3.9839997,1.3091812,45.182926,15.099472
3.9869998,0.36904907,44.207317,16.89151
3.9899998,-5.3636856,38.35366,15.977112
3.9929998,-10.243004,27.256098,12.617935
3.9959998,-10.9578705,14.573171,8.3357315
3.9989998,-7.013939,6.890244,5.2213745
4.002,-10.053886,-6.4634147,0.4291153
4.0049996,-12.173195,-24.146341,-5.913582
4.008,-9.482155,-39.512196,-11.853622
4.0109997,-18.710098,-43.35366,-19.138985
4.014,-19.915146,-45.365856,-25.094658
4.0169997,-2.9359512,-46.82927,-25.256104
4.0199995,3.508461,-40.548782,-22.89624
4.023,-0.35534668,-30.609756,-20.895157
4.0259995,-7.0480194,-31.036587,-21.21431
4.029,-3.5260162,-27.743902,-20.112991
4.0319996,-4.0253525,-19.45122,-18.374626
4.035,-9.668198,-10.54878,-17.429039
4.0379996,-4.757225,-2.6219513,-14.441971
4.041,5.6783524,9.45122,-7.978279
4.0439997,10.686195,30.54878,0.7871933
4.047,6.419449,41.15854,7.5032425
4.0499997,0.17147827,44.7561,11.296181
4.0529995,1.9651337,48.59756,15.055519
4.0559998,1.0390549,49.69512,17.732147
4.0589995,-10.968094,44.7561,15.951904
4.062,-18.879387,31.280489,10.85968
4.0649996,-15.140083,17.560976,6.325691
4.068,-2.0714645,8.841464,5.27256
4.0709996,-0.12564087,2.378049,4.1797867
4.074,-4.038315,-12.621951,0.44554138
4.0769997,-8.316124,-20.243902,-4.399124
4.08,-20.960701,-21.890244,-11.486877
4.0829997,-13.320076,-27.560976,-15.455307
4.0859995,0.5478134,-27.743902,-14.79628
4.0889997,3.7053452,-22.621952,-12.834343
4.0919995,-5.543564,-15.609756,-12.903847
4.095,-9.704033,-19.024391,-14.473625
4.0979996,-1.9774628,-18.90244,-13.603806
4.101,-4.1025314,-15.0,-13.018532
4.1039996,-9.427246,-12.621951,-13.671707
4.107,-6.7429657,-13.963415,-13.624962
4.1099997,-2.1902847,-11.402439,-12.077652
4.113,-1.1097717,-6.158537,-9.985321
4.1159997,-3.871399,3.7804878,-7.895317
